probeName,nodeName,isMissing,degree_in,degree_out,isLeaf,isRoot,isInProbeChain,isAboveProbe,isBelowProbe,isDonorToProbe,isReceiverOfProbe,isDonorAtSomePoint,distanceFromLeaf,distanceFromRoot,dfr_normalized,dfl_normalized,distanceFromProbe_undirected,distanceFromProbe_withChainJumps,chainJumps,minimumPenalty
8b3c9021c7e6dda308cfe7c594dc79e4.json,334994c6b30cd5a71e5d5ec51723a832.jpg,True,0,1,False,True,True,True,False,True,False,True,11,1,0.09090909090909091,1.0,11,0.1,0,0
8b3c9021c7e6dda308cfe7c594dc79e4.json,c7bfc7caabd37509adab0a343a000388.png,True,1,1,False,False,True,True,False,True,False,True,7,2,0.25,0.875,7,0.7,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,e0b102d0ca998f8f9ef35ff99af4c4df.jpg,True,0,1,False,True,True,True,False,True,False,True,8,1,0.125,1.0,8,0.7,0,0
8b3c9021c7e6dda308cfe7c594dc79e4.json,4e166d80d64e73a93fa0a58f0e933a26.png,True,1,1,False,False,True,True,False,True,False,True,10,2,0.18181818181818182,0.9090909090909091,10,0.1,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,33d65aa775403a19a6580aa99f0b80f7.png,False,1,1,False,False,True,True,False,False,False,False,2,7,0.875,0.25,2,0.7,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,254e6df6cfee23ec83a9c02ecd85c29e.png,False,1,1,False,False,True,True,False,False,False,False,3,6,0.75,0.375,3,0.7,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,ebc6204ccd19f29e7861316f47a0e05f.png,False,1,1,False,False,True,True,False,False,False,False,7,5,0.45454545454545453,0.6363636363636364,7,0.1,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,6779c1fe8a3b71f1b85c87253aab4485.png,False,1,1,False,False,True,True,False,False,False,False,6,6,0.5454545454545454,0.5454545454545454,6,0.1,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,c60cc8d4322c6ce2511e1dd928732cdf.png,False,1,1,False,False,True,True,False,False,False,False,15,2,0.125,0.9375,15,0.15,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,90405dad8dd872b2d390321ac191bdf3.png,False,2,1,False,False,True,True,False,False,False,False,5,4,0.5,0.625,5,0.7,0,2
8b3c9021c7e6dda308cfe7c594dc79e4.json,a3133fddbc7be27410132ee9c293cd77.png,False,1,1,False,False,True,True,False,False,False,False,13,4,0.25,0.8125,13,0.15,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,d027225dea40704d6a845cd7d43d78ed.png,False,1,1,False,False,True,True,False,False,False,False,9,8,0.5,0.5625,9,0.15,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,eeef4681577a91f2a54e4294a839c6e3.png,False,1,1,False,False,True,True,False,False,False,False,11,6,0.375,0.6875,11,0.15,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,8b3c9021c7e6dda308cfe7c594dc79e4.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
8b3c9021c7e6dda308cfe7c594dc79e4.json,599200f2722bb35ff03f9e55a3c72bee.png,False,1,1,False,False,True,True,False,False,False,False,4,5,0.625,0.5,4,0.7,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,2e2d0fb9e35f293c7aa01fc208bfea9c.png,False,2,1,False,False,True,True,False,False,False,False,8,4,0.36363636363636365,0.7272727272727273,8,0.1,0,2
8b3c9021c7e6dda308cfe7c594dc79e4.json,f624dc9e04187c778766f6bfd9dc8975.jpg,False,0,2,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
8b3c9021c7e6dda308cfe7c594dc79e4.json,fd84b117d46335eeccbf697c814915a1.png,False,1,1,False,False,True,True,False,False,False,False,14,3,0.1875,0.875,14,0.15,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,347ca1f919f8e026982762068a4c534c.png,False,1,1,False,False,True,True,False,False,False,False,12,5,0.3125,0.75,12,0.15,0,1
8b3c9021c7e6dda308cfe7c594dc79e4.json,5fc56be1f73c71c3b49a5da259d4d400.png,False,1,1,False,False,True,True,False,False,False,False,10,7,0.4375,0.625,10,0.15,0,1
3c3a485663bf37ed1e26678908be81fb.json,ab7d82a2221f70186e5f0ba760490734.png,True,1,1,False,False,True,True,False,True,False,True,10,2,0.18181818181818182,0.9090909090909091,10,0.1,0,1
3c3a485663bf37ed1e26678908be81fb.json,866d1f4f68e89f9c3060ba3c5eb329ee.jpg,True,0,1,False,True,True,True,False,True,False,True,11,1,0.09090909090909091,1.0,11,0.1,0,0
3c3a485663bf37ed1e26678908be81fb.json,01ff9c5292192372a038a2718eb0803f.png,False,1,1,False,False,True,True,False,False,False,False,2,9,0.9,0.2,2,0.9,0,1
3c3a485663bf37ed1e26678908be81fb.json,a5d6d4518b40e4f81d8d602d07ca94c5.png,False,2,1,False,False,True,True,False,False,False,False,8,3,0.3,0.8,8,0.9,0,2
3c3a485663bf37ed1e26678908be81fb.json,7db371a13cfc38afe29b5d7e445a6e10.png,False,1,1,False,False,True,True,False,False,False,False,5,6,0.6,0.5,5,0.9,0,1
3c3a485663bf37ed1e26678908be81fb.json,56b411954820e0ec7ac1694dd04b34ba.png,False,1,1,False,False,True,True,False,False,False,False,6,5,0.5,0.6,6,0.9,0,1
3c3a485663bf37ed1e26678908be81fb.json,414c1f66804a0f8de50142b6665d9d14.jpg,False,0,2,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
3c3a485663bf37ed1e26678908be81fb.json,2deb29c4dd4a29a71a639636a0907233.png,False,1,1,False,False,True,True,False,False,False,False,3,8,0.8,0.3,3,0.9,0,1
3c3a485663bf37ed1e26678908be81fb.json,3c3a485663bf37ed1e26678908be81fb.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
3c3a485663bf37ed1e26678908be81fb.json,861c9087d5f1f29230898cbb2494a949.png,False,1,1,False,False,True,True,False,False,False,False,4,7,0.7,0.4,4,0.9,0,1
3c3a485663bf37ed1e26678908be81fb.json,67b668547c08a414f633e3732498f471.png,False,1,1,False,False,True,True,False,False,False,False,7,4,0.4,0.7,7,0.9,0,1
3c3a485663bf37ed1e26678908be81fb.json,2f0f09f7ae01176c14261490d050ddbd.png,False,1,1,False,False,True,True,False,False,False,False,9,2,0.2,0.9,9,0.9,0,1
ef8b15114aefc4454f832d42ed892363.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,True,True,False,True,False,True,9,1,0.1111111111111111,1.0,11,0.8,0,0
ef8b15114aefc4454f832d42ed892363.json,39eb1b84e19702c8cc5262e77e111257.png,True,1,1,False,False,True,True,False,True,False,True,4,4,0.5714285714285714,0.5714285714285714,7,0.6,0,1
ef8b15114aefc4454f832d42ed892363.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,True,True,False,True,False,True,9,1,0.1111111111111111,1.0,11,0.8,0,0
ef8b15114aefc4454f832d42ed892363.json,7eae9927c6abb7cdff47deafafb220f5.png,True,1,1,False,False,True,True,False,True,False,True,7,3,0.3333333333333333,0.7777777777777778,9,0.8,0,1
ef8b15114aefc4454f832d42ed892363.json,3ca78f167b42b47f60347c3e809aacf3.png,True,1,1,False,False,True,True,False,True,False,True,5,5,0.5555555555555556,0.5555555555555556,7,0.8,0,1
ef8b15114aefc4454f832d42ed892363.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,10,0.6,0,0
ef8b15114aefc4454f832d42ed892363.json,000e5c04ab7422b784e3e53d9f853cd1.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,7,0.5,0,0
ef8b15114aefc4454f832d42ed892363.json,000e5c04ab7422b784e3e53d9f853cd1.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,7,0.5,0,0
ef8b15114aefc4454f832d42ed892363.json,0c557a806677d1cba4450724122d05d7.png,True,1,1,False,False,True,True,False,True,False,True,6,4,0.4444444444444444,0.6666666666666666,8,0.8,0,1
ef8b15114aefc4454f832d42ed892363.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,10,0.6,0,0
ef8b15114aefc4454f832d42ed892363.json,ea8d3111a3d5f567b04d8f52a2df21cf.png,False,2,4,False,False,True,True,False,False,False,False,3,3,0.6,0.6,6,0.4,0,2
ef8b15114aefc4454f832d42ed892363.json,e148420c7ed4dd599270c2082dd64193.jpg,False,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
ef8b15114aefc4454f832d42ed892363.json,3d92a387becdeb5eb0c57fd8b8881e01.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,1767526f0db4cf2d89ca5c15e99ec543.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,95440d461c258931ed9b3a0a38545fc8.png,False,2,4,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,5,0.5,0,2
ef8b15114aefc4454f832d42ed892363.json,79610925e8c664d26d1847d61739daaa.jpg,False,0,13,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
ef8b15114aefc4454f832d42ed892363.json,28e4529d3696ac0a8bee33c5a22a34dc.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,a9837e93c3bd395864e9775de4b2a0e4.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,f2df79338d50dae4469533dddc0883c1.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,93946fd9754887b57debecb83592e932.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,7821db99bd1021b13b567453592d324a.png,False,2,4,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,4,0.5,0,2
ef8b15114aefc4454f832d42ed892363.json,55e1b22806153070271d662dbd661164.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,f9b873a001422a83e418c70b33ed4dad.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,e148420c7ed4dd599270c2082dd64193.jpg,False,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
ef8b15114aefc4454f832d42ed892363.json,6c1bc15c850acd66f10fee1df7a9c2f0.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
ef8b15114aefc4454f832d42ed892363.json,79610925e8c664d26d1847d61739daaa.jpg,False,0,13,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
ef8b15114aefc4454f832d42ed892363.json,24b88104d279aad340ac30002652b1de.png,False,2,3,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,3,0.5,0,2
ef8b15114aefc4454f832d42ed892363.json,10ebdebac8a1df3f4356b27e407c6e19.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
ef8b15114aefc4454f832d42ed892363.json,a2ed36f3e3a14a84ea00ba103e67cafc.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
ef8b15114aefc4454f832d42ed892363.json,02884e693af1e2faa5ff9355dc7600e3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,dd9b0292b5a16c87a8546a3ceac68309.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,cb109589a4dd49847a5af56d6f82a2da.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,3214365a84ad1de82d5236466213e047.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,2f5c3da0767e57cbdd1a3d7b5623192d.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,f8449270d19340e8a87292153ed1c8ee.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,ca8aba2d85bd235cff036df4f226a715.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,ef8b15114aefc4454f832d42ed892363.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,f9bcf61b3eb40430e12040611eeae7f3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ef8b15114aefc4454f832d42ed892363.json,8f7d598227c41a40b9dcacdbeebcfda9.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,636fb0a94c53bf8491d2d9598a92b254.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,c6afe4c46eabe3841a19ebcc721934b9.png,False,1,1,False,False,True,True,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,2,0.5,0,1
ef8b15114aefc4454f832d42ed892363.json,d3ebe389219a9e3d141550d11749705a.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,True,True,False,True,False,True,9,1,0.1111111111111111,1.0,10,0.8,0,0
02884e693af1e2faa5ff9355dc7600e3.json,39eb1b84e19702c8cc5262e77e111257.png,True,1,1,False,False,True,True,False,True,False,True,4,4,0.5714285714285714,0.5714285714285714,6,0.6,0,1
02884e693af1e2faa5ff9355dc7600e3.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,True,True,False,True,False,True,9,1,0.1111111111111111,1.0,10,0.8,0,0
02884e693af1e2faa5ff9355dc7600e3.json,e148420c7ed4dd599270c2082dd64193.jpg,True,0,1,False,True,False,False,False,False,False,True,6,1,0.16666666666666666,1.0,7,0.5,0,0
02884e693af1e2faa5ff9355dc7600e3.json,7eae9927c6abb7cdff47deafafb220f5.png,True,1,1,False,False,True,True,False,True,False,True,7,3,0.3333333333333333,0.7777777777777778,8,0.8,0,1
02884e693af1e2faa5ff9355dc7600e3.json,3ca78f167b42b47f60347c3e809aacf3.png,True,1,1,False,False,True,True,False,True,False,True,5,5,0.5555555555555556,0.5555555555555556,6,0.8,0,1
02884e693af1e2faa5ff9355dc7600e3.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,9,0.6,0,0
02884e693af1e2faa5ff9355dc7600e3.json,e148420c7ed4dd599270c2082dd64193.jpg,True,0,1,False,True,False,False,False,False,False,True,6,1,0.16666666666666666,1.0,7,0.5,0,0
02884e693af1e2faa5ff9355dc7600e3.json,000e5c04ab7422b784e3e53d9f853cd1.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
02884e693af1e2faa5ff9355dc7600e3.json,000e5c04ab7422b784e3e53d9f853cd1.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
02884e693af1e2faa5ff9355dc7600e3.json,0c557a806677d1cba4450724122d05d7.png,True,1,1,False,False,True,True,False,True,False,True,6,4,0.4444444444444444,0.6666666666666666,7,0.8,0,1
02884e693af1e2faa5ff9355dc7600e3.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,9,0.6,0,0
02884e693af1e2faa5ff9355dc7600e3.json,ea8d3111a3d5f567b04d8f52a2df21cf.png,False,2,4,False,False,True,True,False,False,False,False,3,3,0.6,0.6,5,0.4,0,2
02884e693af1e2faa5ff9355dc7600e3.json,3d92a387becdeb5eb0c57fd8b8881e01.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,1767526f0db4cf2d89ca5c15e99ec543.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,95440d461c258931ed9b3a0a38545fc8.png,False,2,4,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,4,0.5,0,2
02884e693af1e2faa5ff9355dc7600e3.json,79610925e8c664d26d1847d61739daaa.jpg,False,0,13,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
02884e693af1e2faa5ff9355dc7600e3.json,28e4529d3696ac0a8bee33c5a22a34dc.png,False,1,1,False,False,True,True,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,2,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,a9837e93c3bd395864e9775de4b2a0e4.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,f2df79338d50dae4469533dddc0883c1.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,93946fd9754887b57debecb83592e932.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,7821db99bd1021b13b567453592d324a.png,False,2,4,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,3,0.5,0,2
02884e693af1e2faa5ff9355dc7600e3.json,55e1b22806153070271d662dbd661164.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,f9b873a001422a83e418c70b33ed4dad.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,6c1bc15c850acd66f10fee1df7a9c2f0.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
02884e693af1e2faa5ff9355dc7600e3.json,79610925e8c664d26d1847d61739daaa.jpg,False,0,13,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
02884e693af1e2faa5ff9355dc7600e3.json,24b88104d279aad340ac30002652b1de.png,False,2,3,False,False,False,False,False,False,False,False,3,4,0.6666666666666666,0.5,4,0.5,0,2
02884e693af1e2faa5ff9355dc7600e3.json,10ebdebac8a1df3f4356b27e407c6e19.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
02884e693af1e2faa5ff9355dc7600e3.json,a2ed36f3e3a14a84ea00ba103e67cafc.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
02884e693af1e2faa5ff9355dc7600e3.json,02884e693af1e2faa5ff9355dc7600e3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,dd9b0292b5a16c87a8546a3ceac68309.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,cb109589a4dd49847a5af56d6f82a2da.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,3214365a84ad1de82d5236466213e047.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,2f5c3da0767e57cbdd1a3d7b5623192d.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,f8449270d19340e8a87292153ed1c8ee.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,ca8aba2d85bd235cff036df4f226a715.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,ef8b15114aefc4454f832d42ed892363.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,f9bcf61b3eb40430e12040611eeae7f3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
02884e693af1e2faa5ff9355dc7600e3.json,8f7d598227c41a40b9dcacdbeebcfda9.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,636fb0a94c53bf8491d2d9598a92b254.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,c6afe4c46eabe3841a19ebcc721934b9.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
02884e693af1e2faa5ff9355dc7600e3.json,d3ebe389219a9e3d141550d11749705a.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
39fbe5daf3b08b8b856d178c754917bf.json,90497584773598086d431d042f4f2ea1.png,False,2,1,False,False,True,True,False,False,False,False,9,5,0.38461538461538464,0.6923076923076923,9,0.12,0,2
39fbe5daf3b08b8b856d178c754917bf.json,952b37593bfb8addc077068fe76b9dca.png,False,1,2,False,False,True,True,False,False,False,False,7,7,0.5384615384615384,0.5384615384615384,7,0.12,0,1
39fbe5daf3b08b8b856d178c754917bf.json,a54dd9020bf8473e821ea66d023ac841.png,False,1,2,False,False,True,True,False,True,False,True,15,2,0.125,0.9375,15,0.15,0,1
39fbe5daf3b08b8b856d178c754917bf.json,8e56674f08b11d72f2dd5934d3ec5fd7.png,False,1,1,False,False,True,True,False,False,False,False,3,11,0.8461538461538461,0.23076923076923078,3,0.12,0,1
39fbe5daf3b08b8b856d178c754917bf.json,7796c06dd5c5290fce6c7c494faeeccb.png,False,1,1,False,False,True,True,False,False,False,False,16,2,0.11764705882352941,0.9411764705882353,16,0.16,0,1
39fbe5daf3b08b8b856d178c754917bf.json,e0b664be65b88e9d23a4da7d3fbb9677.jpg,False,0,2,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
39fbe5daf3b08b8b856d178c754917bf.json,c6a0b50cd5cd869a71a55f6af01441fd.png,False,1,1,False,False,True,True,False,False,False,False,12,5,0.3125,0.75,12,0.15,0,1
39fbe5daf3b08b8b856d178c754917bf.json,3bf6bf406c11e07c67222ca8f73427c3.png,False,1,1,False,False,True,True,False,False,False,False,8,6,0.46153846153846156,0.6153846153846154,8,0.12,0,1
39fbe5daf3b08b8b856d178c754917bf.json,384f94eabf61b27e6c08e6e1e150209c.png,False,1,1,False,False,True,True,False,False,False,False,4,10,0.7692307692307693,0.3076923076923077,4,0.12,0,1
39fbe5daf3b08b8b856d178c754917bf.json,9d1cf05f6a7ce77cb894c94e4853d762.png,False,1,1,False,False,True,True,False,False,False,False,2,12,0.9230769230769231,0.15384615384615385,2,0.12,0,1
39fbe5daf3b08b8b856d178c754917bf.json,39fbe5daf3b08b8b856d178c754917bf.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
39fbe5daf3b08b8b856d178c754917bf.json,701a96d7fbd6c99661d8a858b0b5e06d.png,False,2,1,False,False,True,True,False,False,False,False,13,4,0.25,0.8125,13,0.15,0,2
39fbe5daf3b08b8b856d178c754917bf.json,7d00942cca5746b4b79ede656df427b8.png,False,2,2,False,False,True,True,False,False,False,False,10,4,0.3076923076923077,0.7692307692307693,10,0.12,0,2
39fbe5daf3b08b8b856d178c754917bf.json,22c39b139f96543f2b5b7dd35edb09e7.png,False,1,1,False,False,True,True,False,False,False,False,14,4,0.23529411764705882,0.8235294117647058,14,0.16,0,1
39fbe5daf3b08b8b856d178c754917bf.json,fd86ccbc16131f75795485cb6755836a.jpg,False,0,1,False,True,True,True,False,True,False,True,16,1,0.0625,1.0,16,0.15,0,0
39fbe5daf3b08b8b856d178c754917bf.json,df77b90689601bec275dd579b0044763.png,False,2,1,False,False,True,True,False,False,False,False,6,8,0.6153846153846154,0.46153846153846156,6,0.12,0,2
39fbe5daf3b08b8b856d178c754917bf.json,3d1589111f0e31448f2a077cb9cf9238.jpg,False,0,1,False,True,True,True,False,True,False,True,13,1,0.07692307692307693,1.0,13,0.12,0,0
39fbe5daf3b08b8b856d178c754917bf.json,4e7aae1c7b12deb8ca3af5ecf0c1481f.png,False,1,1,False,False,True,True,False,False,False,False,5,9,0.6923076923076923,0.38461538461538464,5,0.12,0,1
39fbe5daf3b08b8b856d178c754917bf.json,c1d94b9aa0a0c71f0fa4bbd5f76fe239.png,False,2,1,False,False,True,True,False,False,False,False,15,3,0.17647058823529413,0.8823529411764706,15,0.16,0,2
39fbe5daf3b08b8b856d178c754917bf.json,4898fba2a81897f90177672323442d9d.png,False,1,1,False,False,True,True,False,False,False,False,11,6,0.375,0.6875,11,0.15,0,1
39fbe5daf3b08b8b856d178c754917bf.json,c1bbb7eb9214ea83b0e703f447ff59f3.png,False,1,1,False,False,True,True,False,True,False,True,12,2,0.15384615384615385,0.9230769230769231,12,0.12,0,1
96dd2984a6ab3fce7215b16b648d8973.json,60a7a34dfad6620a215de93860dbb090.png,True,1,1,False,False,True,True,False,True,False,True,14,2,0.13333333333333333,0.9333333333333333,14,0.14,0,1
96dd2984a6ab3fce7215b16b648d8973.json,0431cb8b8dda067154e8f16c35667fe8.png,True,1,1,False,False,True,True,False,True,False,True,9,2,0.2,0.9,9,0.9,0,1
96dd2984a6ab3fce7215b16b648d8973.json,5f5a202c10aaa0a72ff864d75ac01181.jpg,True,0,1,False,True,True,True,False,True,False,True,15,1,0.06666666666666667,1.0,15,0.14,0,0
96dd2984a6ab3fce7215b16b648d8973.json,f0f8f9ceab1da4d517036d9c21e0471c.jpg,True,0,1,False,True,True,True,False,True,False,True,10,1,0.1,1.0,10,0.9,0,0
96dd2984a6ab3fce7215b16b648d8973.json,96dd2984a6ab3fce7215b16b648d8973.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
96dd2984a6ab3fce7215b16b648d8973.json,57bbc06f7a4bbf00187eb10798f74c87.png,False,1,1,False,False,True,True,False,False,False,False,5,6,0.6,0.5,5,0.9,0,1
