featureCount,batchTime,totalTime,memoryUsage
10701,0.9517557621002197,0.008679389953613281,3.7
10801,0.960463285446167,0.008707523345947266,3.7
10901,0.9698913097381592,0.009428024291992188,3.7
11001,0.9787030220031738,0.008811712265014648,3.7
11101,0.9875199794769287,0.008816957473754883,3.7
11201,0.9961650371551514,0.008645057678222656,3.7
11301,1.0053236484527588,0.009158611297607422,3.7
11401,1.0139505863189697,0.008626937866210938,3.7
11501,1.022597074508667,0.008646488189697266,3.7
11601,1.0313820838928223,0.008785009384155273,3.7
11701,1.0404129028320312,0.009030818939208984,3.7
11801,1.0491318702697754,0.00871896743774414,3.7
11901,1.0577783584594727,0.008646488189697266,3.7
12001,1.0670726299285889,0.009294271469116211,3.7
12101,1.076084852218628,0.009012222290039062,3.7
12201,1.0848968029022217,0.00881195068359375,3.7
12301,1.0937600135803223,0.008863210678100586,3.7
12401,1.1027154922485352,0.00895547866821289,3.7
12501,1.1115202903747559,0.008804798126220703,3.7
12601,1.1201581954956055,0.00863790512084961,3.7
12701,1.128798007965088,0.008639812469482422,3.7
12801,1.1376557350158691,0.00885772705078125,3.7
12901,1.1463134288787842,0.008657693862915039,3.7
13001,1.1549558639526367,0.008642435073852539,3.7
13101,1.163825511932373,0.008869647979736328,3.7
13201,1.1728041172027588,0.008978605270385742,3.7
13301,1.1817150115966797,0.008910894393920898,3.7
13401,1.1902999877929688,0.008584976196289062,3.7
13501,1.1989920139312744,0.008692026138305664,3.7
13601,1.2080466747283936,0.00905466079711914,3.7
13701,1.2166049480438232,0.008558273315429688,3.7
13801,1.22568678855896,0.009081840515136719,3.7
13901,1.234708547592163,0.009021759033203125,3.7
14001,1.2433860301971436,0.008677482604980469,3.7
14101,1.2519607543945312,0.008574724197387695,3.7
14201,1.2606744766235352,0.008713722229003906,3.7
14301,1.2697408199310303,0.009066343307495117,3.7
14401,1.2786941528320312,0.008953332901000977,3.7
14501,1.2876572608947754,0.00896310806274414,3.7
14601,1.2964365482330322,0.008779287338256836,3.7
14701,1.30545973777771,0.009023189544677734,3.7
14801,1.314361572265625,0.008901834487915039,3.7
14901,1.3236908912658691,0.00932931900024414,3.7
15001,1.3328242301940918,0.009133338928222656,3.7
15101,1.3418104648590088,0.008986234664916992,3.7
15201,1.350759506225586,0.008949041366577148,3.7
15301,1.3600964546203613,0.00933694839477539,3.7
15401,1.3697607517242432,0.009664297103881836,3.7
15501,1.3794794082641602,0.009718656539916992,3.7
15601,1.38907790184021,0.009598493576049805,3.7
15701,1.398085117340088,0.00900721549987793,3.7
15801,1.4071593284606934,0.009074211120605469,3.7
15901,1.4160430431365967,0.00888371467590332,3.7
16001,1.4245634078979492,0.008520364761352539,3.7
16101,1.433086633682251,0.008523225784301758,3.7
16201,1.441892147064209,0.008805513381958008,3.7
16301,1.4504094123840332,0.008517265319824219,3.7
16401,1.458916425704956,0.008507013320922852,3.7
16501,1.4679601192474365,0.009043693542480469,3.7
16601,1.6357440948486328,0.1677839756011963,3.7
16701,1.8064656257629395,0.17072153091430664,3.7
16801,1.979137897491455,0.17267227172851562,3.7
16901,2.15427565574646,0.17513775825500488,3.7
17001,2.3219950199127197,0.16771936416625977,3.7
17101,2.4918510913848877,0.16985607147216797,3.7
17201,2.6599674224853516,0.16811633110046387,3.7
17301,2.829240083694458,0.16927266120910645,3.7
17401,3.0047733783721924,0.17553329467773438,3.7
17501,3.1737847328186035,0.16901135444641113,3.7
17601,3.3454551696777344,0.17167043685913086,3.7
17701,3.5153353214263916,0.16988015174865723,3.7
17801,3.6850552558898926,0.16971993446350098,3.7
17901,3.856529712677002,0.17147445678710938,3.7
18001,4.025340795516968,0.16881108283996582,3.7
18101,4.2000205516815186,0.17467975616455078,3.7
18201,4.378150463104248,0.1781299114227295,3.7
18301,4.549684762954712,0.17153429985046387,3.7
18401,4.719188928604126,0.16950416564941406,3.7
18501,4.887530326843262,0.16834139823913574,3.7
18601,5.083642482757568,0.19611215591430664,3.7
18701,5.2567644119262695,0.17312192916870117,3.7
18801,5.424674034118652,0.1679096221923828,3.7
18901,5.592648506164551,0.16797447204589844,3.7
19001,5.751485347747803,0.15883684158325195,3.7
19101,5.92052698135376,0.16904163360595703,3.7
19201,6.095049619674683,0.17452263832092285,3.7
19301,6.268480539321899,0.1734309196472168,3.7
19401,6.42895245552063,0.16047191619873047,3.7
19501,6.597218990325928,0.16826653480529785,3.7
19601,6.765264272689819,0.1680452823638916,3.7
19701,6.935871362686157,0.1706070899963379,3.7
19801,7.105698585510254,0.16982722282409668,3.7
19901,7.275938510894775,0.17023992538452148,3.7
20001,7.446027755737305,0.1700892448425293,3.7
20101,7.618292331695557,0.17226457595825195,3.7
20201,7.788321256637573,0.1700289249420166,3.7
20301,7.957651853561401,0.16933059692382812,3.7
20401,8.131076335906982,0.17342448234558105,3.7
20501,8.302981615066528,0.1719052791595459,3.7
20601,8.473859786987305,0.17087817192077637,3.7
20701,8.635086059570312,0.1612262725830078,3.7
20801,8.83518362045288,0.20009756088256836,3.7
20901,9.003377437591553,0.16819381713867188,3.7
21001,9.17648196220398,0.17310452461242676,3.7
21101,9.34559154510498,0.16910958290100098,3.7
21201,9.510900974273682,0.16530942916870117,3.7
21301,9.67662000656128,0.16571903228759766,3.7
21401,9.911604166030884,0.2349841594696045,3.7
21501,10.08761191368103,0.17600774765014648,3.7
21601,10.2578284740448,0.17021656036376953,3.7
21701,10.433902025222778,0.17607355117797852,3.7
21801,10.632270097732544,0.19836807250976562,3.7
21901,10.824987888336182,0.1927177906036377,3.7
22001,10.993021011352539,0.16803312301635742,3.7
22101,11.161608934402466,0.16858792304992676,3.7
22201,11.337566375732422,0.17595744132995605,3.7
22301,11.512434959411621,0.17486858367919922,3.7
22401,11.686926126480103,0.17449116706848145,3.7
22501,11.85636305809021,0.16943693161010742,3.7
22601,12.025026798248291,0.16866374015808105,3.7
22701,12.199055194854736,0.1740283966064453,3.7
22801,12.378346681594849,0.1792914867401123,3.7
22901,12.551617860794067,0.17327117919921875,3.7
23001,12.719573259353638,0.1679553985595703,3.7
23101,12.887759447097778,0.16818618774414062,3.7
23201,13.059123754501343,0.17136430740356445,3.7
23301,13.231113910675049,0.17199015617370605,3.7
23401,13.406936168670654,0.17582225799560547,3.7
23501,13.574537515640259,0.1676013469696045,3.7
23601,13.745312213897705,0.1707746982574463,3.7
23701,13.914329290390015,0.16901707649230957,3.7
23801,14.085607528686523,0.1712782382965088,3.7
23901,14.25583529472351,0.1702277660369873,3.7
24001,14.426810264587402,0.1709749698638916,3.7
24101,14.59082841873169,0.1640181541442871,3.7
24201,14.758986949920654,0.16815853118896484,3.7
24301,14.92855715751648,0.1695702075958252,3.7
24401,15.099151611328125,0.1705944538116455,3.7
24501,15.297504901885986,0.19835329055786133,3.7
24601,15.47001314163208,0.17250823974609375,3.7
24701,15.638418436050415,0.16840529441833496,3.7
24801,15.80798888206482,0.1695704460144043,3.7
24901,15.976823806762695,0.16883492469787598,3.7
25001,16.14877986907959,0.17195606231689453,3.7
25101,16.328757762908936,0.1799778938293457,3.7
25201,16.501161575317383,0.17240381240844727,3.6
25301,16.672071933746338,0.17091035842895508,3.6
25401,16.841572046279907,0.16950011253356934,3.6
25501,17.013713836669922,0.17214179039001465,3.6
25601,17.18442988395691,0.1707160472869873,3.6
25701,17.352718114852905,0.1682882308959961,3.6
25801,17.53019881248474,0.17748069763183594,3.6
25901,17.70461630821228,0.17441749572753906,3.6
26001,17.876004934310913,0.1713886260986328,3.7
26101,18.046441316604614,0.17043638229370117,3.7
26201,18.21735119819641,0.17090988159179688,3.7
26301,18.391352653503418,0.17400145530700684,3.7
26401,18.566884756088257,0.17553210258483887,3.7
26501,18.735685110092163,0.16880035400390625,3.7
26601,18.904399633407593,0.1687145233154297,3.7
26701,19.07187056541443,0.16747093200683594,3.6
26801,19.24043607711792,0.1685655117034912,3.6
26901,19.41322350502014,0.17278742790222168,3.7
27001,19.583255290985107,0.17003178596496582,3.7
27101,19.751803398132324,0.1685481071472168,3.7
27201,19.971356630325317,0.21955323219299316,3.7
27301,20.168190956115723,0.19683432579040527,3.7
27401,20.340806245803833,0.17261528968811035,3.7
27501,20.51297879219055,0.17217254638671875,3.7
27601,20.683761835098267,0.17078304290771484,3.6
27701,20.880144357681274,0.1963825225830078,3.6
27801,21.06177830696106,0.18163394927978516,3.6
27901,21.23258328437805,0.1708049774169922,3.6
28001,21.40196132659912,0.16937804222106934,3.6
28101,21.5760715007782,0.17411017417907715,3.6
28201,21.74597954750061,0.1699080467224121,3.6
28301,21.916025161743164,0.1700456142425537,3.6
28401,22.084205865859985,0.1681807041168213,3.6
28501,22.252666234970093,0.16846036911010742,3.6
28601,22.42360496520996,0.17093873023986816,3.6
28701,22.595486640930176,0.17188167572021484,3.6
28801,22.763562202453613,0.1680755615234375,3.6
28901,22.94070601463318,0.17714381217956543,3.6
29001,23.108977556228638,0.16827154159545898,3.6
29101,23.281776905059814,0.17279934883117676,3.6
29201,23.45338201522827,0.17160511016845703,3.6
29301,23.62072491645813,0.1673429012298584,3.6
29401,23.848721265792847,0.2279963493347168,3.6
29501,24.03832459449768,0.18960332870483398,3.6
29601,24.198729515075684,0.16040492057800293,3.6
29701,24.367728233337402,0.16899871826171875,3.6
29801,24.536080837249756,0.16835260391235352,3.7
29901,24.72492504119873,0.1888442039489746,3.7
30001,24.93172287940979,0.20679783821105957,3.7
30101,25.10177755355835,0.17005467414855957,3.7
30201,25.26931381225586,0.16753625869750977,3.7
30301,25.43708086013794,0.16776704788208008,3.7
30401,25.61231255531311,0.1752316951751709,3.7
30501,25.787334203720093,0.17502164840698242,3.7
30601,25.961225032806396,0.1738908290863037,3.7
30701,26.12686514854431,0.16564011573791504,3.7
30801,26.295671224594116,0.1688060760498047,3.7
30901,26.46990418434143,0.17423295974731445,3.6
31001,26.644916534423828,0.17501235008239746,3.6
31101,26.81919503211975,0.17427849769592285,3.6
31201,26.986318349838257,0.16712331771850586,3.6
31301,27.154134273529053,0.1678159236907959,3.6
31401,27.32217001914978,0.16803574562072754,3.6
31501,27.492592811584473,0.17042279243469238,3.6
31601,27.66303253173828,0.1704397201538086,3.6
31701,27.834700345993042,0.17166781425476074,3.6
31801,28.00403118133545,0.16933083534240723,3.6
31901,28.174375772476196,0.17034459114074707,3.6
32001,28.341750383377075,0.1673746109008789,3.6
32101,28.515243530273438,0.1734931468963623,3.6
32201,28.68513011932373,0.16988658905029297,3.6
32301,28.85349416732788,0.1683640480041504,3.6
32401,29.021260738372803,0.16776657104492188,3.6
32501,29.191757202148438,0.17049646377563477,3.6
32601,29.359766960144043,0.16800975799560547,3.6
32701,29.551152229309082,0.19138526916503906,3.6
32801,29.767346143722534,0.21619391441345215,3.6
32901,29.938661813735962,0.17131567001342773,3.6
33001,30.112963438034058,0.1743016242980957,3.7
33101,30.283801555633545,0.1708381175994873,3.7
33201,30.481679916381836,0.19787836074829102,3.7
33301,30.673389434814453,0.1917095184326172,3.7
33401,30.842346668243408,0.16895723342895508,3.7
33501,31.01864981651306,0.17630314826965332,3.7
33601,31.191792488098145,0.173142671585083,3.7
33701,31.364826440811157,0.1730339527130127,3.7
33801,31.53690218925476,0.17207574844360352,3.7
33901,31.708897590637207,0.1719954013824463,3.7
34001,31.8823983669281,0.17350077629089355,3.7
34101,32.055071115493774,0.17267274856567383,3.7
34201,32.2268488407135,0.17177772521972656,3.7
34301,32.39480805397034,0.16795921325683594,3.7
34401,32.564617395401,0.16980934143066406,3.7
34501,32.73801398277283,0.17339658737182617,3.7
34601,32.90821552276611,0.17020153999328613,3.7
34701,33.07946467399597,0.1712491512298584,3.7
34801,33.24839162826538,0.16892695426940918,3.7
34901,33.41761541366577,0.16922378540039062,3.7
35001,33.58831286430359,0.17069745063781738,3.7
35101,33.759886264801025,0.17157340049743652,3.7
35201,33.92797088623047,0.16808462142944336,3.7
35301,34.09785866737366,0.16988778114318848,3.7
35401,34.25743317604065,0.1595745086669922,3.7
35501,34.453752517700195,0.1963193416595459,3.7
35601,34.625203371047974,0.17145085334777832,3.7
35701,34.7988555431366,0.17365217208862305,3.7
35801,34.97473692893982,0.17588138580322266,3.7
35901,35.14401435852051,0.16927742958068848,3.7
36001,35.313148498535156,0.16913414001464844,3.7
36101,35.48396921157837,0.1708207130432129,3.7
36201,35.651768922805786,0.167799711227417,3.7
36301,35.823965549468994,0.172196626663208,3.7
36401,36.00015568733215,0.17619013786315918,3.7
36501,36.16970348358154,0.16954779624938965,3.7
36601,36.34272289276123,0.1730194091796875,3.7
36701,36.5108699798584,0.16814708709716797,3.7
36801,36.68548822402954,0.17461824417114258,3.7
36901,36.85668754577637,0.17119932174682617,3.7
37001,37.02391600608826,0.16722846031188965,3.7
37101,37.198211908340454,0.17429590225219727,3.7
37201,37.369314193725586,0.17110228538513184,3.7
37301,37.53844237327576,0.1691281795501709,3.7
37401,37.70658087730408,0.1681385040283203,3.7
37501,37.877986431121826,0.17140555381774902,3.7
37601,38.077863693237305,0.19987726211547852,3.7
37701,38.24899625778198,0.17113256454467773,3.7
37801,38.417617082595825,0.16862082481384277,3.7
37901,38.58537006378174,0.16775298118591309,3.7
38001,38.75754404067993,0.17217397689819336,3.7
38101,38.92991805076599,0.17237401008605957,3.7
38201,39.13880133628845,0.20888328552246094,3.7
38301,39.343827962875366,0.20502662658691406,3.7
38401,39.511472940444946,0.16764497756958008,3.7
38501,39.68224048614502,0.17076754570007324,3.7
38601,39.854954957962036,0.1727144718170166,3.7
38701,40.04991698265076,0.1949620246887207,3.7
38801,40.22359848022461,0.17368149757385254,3.7
38901,40.391194105148315,0.16759562492370605,3.7
39001,40.55975699424744,0.1685628890991211,3.7
39101,40.730631828308105,0.17087483406066895,3.7
39201,40.905855655670166,0.17522382736206055,3.7
39301,41.07775378227234,0.17189812660217285,3.7
39401,41.24878191947937,0.17102813720703125,3.7
39501,41.41801857948303,0.1692366600036621,3.7
39601,41.58765697479248,0.16963839530944824,3.7
39701,41.756303787231445,0.16864681243896484,3.7
39801,41.92740058898926,0.1710968017578125,3.7
39901,42.101094007492065,0.17369341850280762,3.7
40001,42.269630432128906,0.16853642463684082,3.7
40101,42.43765616416931,0.16802573204040527,3.7
40201,42.6093533039093,0.17169713973999023,3.7
40301,42.7768931388855,0.1675398349761963,3.7
40401,42.95145583152771,0.17456269264221191,3.7
40501,43.124207973480225,0.17275214195251465,3.7
40601,43.29350018501282,0.16929221153259277,3.7
40701,43.46463632583618,0.17113614082336426,3.7
40801,43.6341073513031,0.16947102546691895,3.7
40901,43.802082777023315,0.16797542572021484,3.7
41001,43.99834680557251,0.19626402854919434,3.7
41101,44.17016053199768,0.1718137264251709,3.7
41201,44.34455633163452,0.17439579963684082,3.7
41301,44.516525745391846,0.17196941375732422,3.7
41401,44.68655729293823,0.17003154754638672,3.7
41501,44.8591046333313,0.1725473403930664,3.7
41601,45.02978587150574,0.17068123817443848,3.7
41701,45.20530557632446,0.17551970481872559,3.7
41801,45.375317335128784,0.1700117588043213,3.7
41901,45.5436909198761,0.16837358474731445,3.7
42001,45.712756633758545,0.1690657138824463,3.7
42101,45.879584312438965,0.16682767868041992,3.7
42201,46.05515456199646,0.17557024955749512,3.7
42301,46.225011587142944,0.16985702514648438,3.6
42401,46.39702224731445,0.1720106601715088,3.7
42501,46.56483459472656,0.16781234741210938,3.7
42601,46.736034631729126,0.17120003700256348,3.7
42701,46.909539222717285,0.17350459098815918,3.7
42801,47.080610513687134,0.17107129096984863,3.7
42901,47.25002908706665,0.1694185733795166,3.7
43001,47.420153856277466,0.17012476921081543,3.7
43101,47.589757442474365,0.16960358619689941,3.7
43201,47.75987434387207,0.17011690139770508,3.7
43301,47.92796850204468,0.16809415817260742,3.7
43401,48.09851360321045,0.17054510116577148,3.7
43501,48.271728515625,0.17321491241455078,3.7
43601,48.44246554374695,0.17073702812194824,3.7
43701,48.602280139923096,0.15981459617614746,3.7
43801,48.77570843696594,0.17342829704284668,3.7
43901,48.945536375045776,0.16982793807983398,3.7
44001,49.11729598045349,0.17175960540771484,3.7
44101,49.352593660354614,0.23529767990112305,3.7
44201,49.5474853515625,0.19489169120788574,3.7
44301,49.718873262405396,0.1713879108428955,3.7
44401,49.887771129608154,0.1688978672027588,3.7
44501,50.06202220916748,0.17425107955932617,3.7
44601,50.23022389411926,0.16820168495178223,3.7
44701,50.39999556541443,0.16977167129516602,3.7
44801,50.57091045379639,0.170914888381958,3.7
44901,50.74504590034485,0.17413544654846191,3.7
45001,50.91481924057007,0.16977334022521973,3.7
45101,51.08716535568237,0.1723461151123047,3.7
45201,51.259499073028564,0.1723337173461914,3.7
45301,51.435787200927734,0.17628812789916992,3.7
45401,51.60896182060242,0.17317461967468262,3.7
45501,51.77832794189453,0.16936612129211426,3.7
45601,51.94611477851868,0.1677868366241455,3.7
45701,52.11493468284607,0.16881990432739258,3.7
45801,52.287177085876465,0.1722424030303955,3.7
45901,52.458815813064575,0.17163872718811035,3.7
46001,52.628371238708496,0.1695554256439209,3.7
46101,52.799031257629395,0.17066001892089844,3.7
46201,52.97162342071533,0.1725921630859375,3.7
46301,53.220850467681885,0.24922704696655273,3.7
46401,53.41091823577881,0.19006776809692383,3.7
46501,53.609859228134155,0.19894099235534668,3.7
46601,53.783019065856934,0.17315983772277832,3.7
46701,53.95238280296326,0.16936373710632324,3.7
46801,54.13027477264404,0.17789196968078613,3.7
46901,54.29574513435364,0.16547036170959473,3.7
47001,54.468241930007935,0.17249679565429688,3.7
47101,54.64034342765808,0.17210149765014648,3.7
47201,54.80897927284241,0.16863584518432617,3.7
47301,54.981043338775635,0.17206406593322754,3.7
47401,55.15208959579468,0.17104625701904297,3.7
47501,55.3245894908905,0.1724998950958252,3.7
47601,55.496710777282715,0.17212128639221191,3.7
47701,55.6639564037323,0.16724562644958496,3.7
47801,55.83228302001953,0.16832661628723145,3.7
47901,56.00158882141113,0.16930580139160156,3.7
48001,56.17118215560913,0.16959333419799805,3.7
48101,56.34688210487366,0.17569994926452637,3.7
48201,56.51757836341858,0.17069625854492188,3.7
48301,56.68665790557861,0.16907954216003418,3.7
48401,56.85807681083679,0.1714189052581787,3.7
48501,57.02963972091675,0.17156291007995605,3.6
48601,57.201664447784424,0.17202472686767578,3.7
48701,57.37046527862549,0.16880083084106445,3.7
48801,57.54550361633301,0.17503833770751953,3.6
48901,57.721271991729736,0.17576837539672852,3.6
49001,57.891047954559326,0.16977596282958984,3.6
49101,58.06904411315918,0.17799615859985352,3.6
49201,58.23684597015381,0.1678018569946289,3.6
49301,58.4073326587677,0.1704866886138916,3.6
49401,58.581977128982544,0.17464447021484375,3.6
49501,58.751789569854736,0.16981244087219238,3.6
49601,58.973649978637695,0.22186040878295898,3.6
49701,59.17301344871521,0.19936347007751465,3.6
49801,59.34292197227478,0.1699085235595703,3.6
49901,59.51870083808899,0.17577886581420898,3.6
50001,59.688581705093384,0.16988086700439453,3.6
50101,59.890289306640625,0.2017076015472412,3.7
50201,60.089701414108276,0.19941210746765137,3.6
50301,60.261916637420654,0.17221522331237793,3.6
50401,60.43400716781616,0.1720905303955078,3.6
50501,60.60373258590698,0.1697254180908203,3.6
50601,60.77350568771362,0.16977310180664062,3.6
50701,60.943896532058716,0.17039084434509277,3.7
50801,61.1102933883667,0.1663968563079834,3.7
50901,61.28411269187927,0.17381930351257324,3.7
51001,61.452146768569946,0.16803407669067383,3.7
51101,61.6268265247345,0.17467975616455078,3.7
51201,61.79780673980713,0.17098021507263184,3.7
51301,61.96623659133911,0.16842985153198242,3.7
51401,62.132843255996704,0.16660666465759277,3.7
51501,62.30191659927368,0.16907334327697754,3.7
51601,62.470526695251465,0.1686100959777832,3.7
51701,62.64163947105408,0.1711127758026123,3.7
51801,62.81064987182617,0.16901040077209473,3.7
51901,62.98031568527222,0.16966581344604492,3.7
52001,63.154014110565186,0.17369842529296875,3.7
52101,63.3233745098114,0.16936039924621582,3.7
52201,63.499271392822266,0.17589688301086426,3.7
52301,63.69202542304993,0.19275403022766113,3.7
52401,63.854870080947876,0.16284465789794922,3.7
52501,64.03032207489014,0.17545199394226074,3.7
52601,64.19957995414734,0.16925787925720215,3.7
52701,64.3742904663086,0.17471051216125488,3.7
52801,64.54565668106079,0.17136621475219727,3.7
52901,64.71898698806763,0.17333030700683594,3.7
53001,64.8956139087677,0.17662692070007324,3.7
53101,65.06857466697693,0.17296075820922852,3.7
53201,65.23781132698059,0.1692366600036621,3.7
53301,65.40480947494507,0.16699814796447754,3.7
53401,65.57383465766907,0.16902518272399902,3.7
53501,65.74962949752808,0.1757948398590088,3.7
53601,65.92075729370117,0.1711277961730957,3.7
53701,66.08981537818909,0.16905808448791504,3.7
53801,66.25767421722412,0.16785883903503418,3.7
53901,66.42851233482361,0.1708381175994873,3.7
54001,66.5997805595398,0.17126822471618652,3.7
54101,66.77301549911499,0.1732349395751953,3.7
54201,66.94142293930054,0.16840744018554688,3.7
54301,67.10985803604126,0.16843509674072266,3.7
54401,67.27951884269714,0.1696608066558838,3.7
54501,67.4695360660553,0.1900172233581543,3.7
54601,67.63666272163391,0.16712665557861328,3.7
54701,67.80152893066406,0.16486620903015137,3.7
54801,67.97368788719177,0.17215895652770996,3.7
54901,68.1445541381836,0.1708662509918213,3.7
55001,68.31600379943848,0.1714496612548828,3.7
55101,68.54088115692139,0.22487735748291016,3.7
55201,68.74360990524292,0.2027287483215332,3.7
55301,68.92170810699463,0.17809820175170898,3.7
55401,69.0875174999237,0.16580939292907715,3.7
55501,69.26148104667664,0.1739635467529297,3.7
55601,69.45009708404541,0.18861603736877441,3.7
55701,69.61989498138428,0.1697978973388672,3.7
55801,69.79715943336487,0.17726445198059082,3.7
55901,69.96541810035706,0.1682586669921875,3.7
56001,70.14579558372498,0.18037748336791992,3.7
56101,70.31684160232544,0.17104601860046387,3.7
56201,70.48830080032349,0.17145919799804688,3.7
56301,70.66016554832458,0.17186474800109863,3.7
56401,70.82857489585876,0.1684093475341797,3.7
56501,71.00294613838196,0.17437124252319336,3.7
56601,71.17404055595398,0.17109441757202148,3.7
56701,71.34476804733276,0.17072749137878418,3.7
56801,71.51581716537476,0.1710491180419922,3.7
56901,71.6880738735199,0.1722567081451416,3.7
57001,71.85734152793884,0.1692676544189453,3.7
57101,72.03289103507996,0.17554950714111328,3.7
57201,72.20136570930481,0.16847467422485352,3.7
57301,72.37020254135132,0.1688368320465088,3.7
57401,72.53729629516602,0.16709375381469727,3.7
